,aazeazeount_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count,message
251,146422995398181,1449628885077579,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449628885077579,2016-09-21,link,no factual content,,493.0,1404.0,167.0,Trump supporters are insane.
252,146422995398181,1449772355063232,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449772355063232,2016-09-21,link,mostly true,,255.0,1329.0,79.0,Yet another white Trump supporter gets his racist a** handed to him.
253,146422995398181,1449777868396014,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449777868396014,2016-09-21,link,mostly true,,148.0,925.0,32.0,Joss Whedon comes back to social media with a vengeance – and a message that needs to be heard by EVERYONE.
254,146422995398181,1449942021712932,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449942021712932,2016-09-21,link,mixture of true and false,,258.0,1104.0,191.0,Oops.
255,146422995398181,1449996281707506,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449996281707506,2016-09-21,link,mostly true,,1742.0,3394.0,431.0,"Republican senator caught making up details of his military service, and it isn’t even the first time."
256,146422995398181,1450020218371779,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450020218371779,2016-09-21,link,mostly true,,12.0,71.0,1.0,This will literally give you goosebumps.
258,146422995398181,1449993025041165,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449993025041165,2016-09-22,link,mostly true,,1005.0,1856.0,290.0,What the actual f*** is wrong with these people?
259,146422995398181,1450069728366828,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450069728366828,2016-09-22,link,mostly true,,331.0,1011.0,208.0,"This policy has been proven to be racist, and Trump wants it in every state."
260,146422995398181,1450081075032360,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450081075032360,2016-09-22,link,mostly true,,156.0,1706.0,28.0,This is pure magic.
261,146422995398181,1450101585030309,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450101585030309,2016-09-22,link,mixture of true and false,,709.0,2951.0,82.0,They wanted a witch hunt. They got a bunch of pissed off Democrats ready to ask uncomfortable questions about Trump.
262,146422995398181,1450101775030290,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450101775030290,2016-09-22,link,mixture of true and false,,1475.0,4451.0,511.0,The stupid has reached critical mass.
263,146422995398181,1450286118345189,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450286118345189,2016-09-22,link,mostly true,,167.0,832.0,45.0,"Back in your basket, you!"
264,146422995398181,1450487488325052,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450487488325052,2016-09-22,link,mixture of true and false,,1281.0,3973.0,547.0,Trump’s flip-flopping has gotten him in trouble with a major endorsement.
265,146422995398181,1450622854978182,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450622854978182,2016-09-22,link,mostly true,,270.0,1465.0,103.0,Mic drop.
266,146422995398181,1450628841644250,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450628841644250,2016-09-22,link,mostly true,,873.0,4521.0,120.0,"Compassion will always win, and love will always trump hate."
267,146422995398181,1450664601640674,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450664601640674,2016-09-22,link,mixture of true and false,,1150.0,3348.0,710.0,Fox News host Sean Hannity desperately tried to smear Terence Crutcher on Wednesday as a violent criminal who was wanted by police but was repeatedly shut down by a local anchor.
268,146422995398181,1450712398302561,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450712398302561,2016-09-22,link,mostly false,,3063.0,3971.0,1006.0,Pennsylvania Republicans are trying to jam a bill through the statehouse that would go into effect immediately to allow voter intimidation across the state on Election Day.
269,146422995398181,1450737838300017,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450737838300017,2016-09-22,link,mostly true,,569.0,2151.0,584.0,Another racist Trump staffer.
270,146422995398181,1450805958293205,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450805958293205,2016-09-22,link,mostly true,,136.0,609.0,30.0,"On the House floor, Rep. Barbara Lee used props to illustrate all the things that can be a death sentence for African-Americans when interacting with police."
271,146422995398181,1450845401622594,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450845401622594,2016-09-22,link,mostly true,,72.0,542.0,18.0,"Now, who’s going to listen to him?"
272,146422995398181,1450853194955148,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450853194955148,2016-09-22,link,no factual content,,205.0,2197.0,98.0,Now we just need a Democratic Congress.
273,146422995398181,1450910671616067,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450910671616067,2016-09-22,link,mixture of true and false,,1222.0,2516.0,676.0,Attributing black people’s anger to drug use or a yearning for drugs is racist.
274,146422995398181,1450995121607622,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450995121607622,2016-09-22,link,mostly true,,540.0,1632.0,705.0,Just wow.
275,146422995398181,1451123788261422,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451123788261422,2016-09-22,photo,no factual content,,3532.0,6784.0,318.0,LIKE Addicting Info for more great content!
276,146422995398181,1451127358261065,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451127358261065,2016-09-22,photo,no factual content,,14529.0,12385.0,666.0,"Great question.

LIKE Addicting Info for more great content!"
280,146422995398181,1451258538247947,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451258538247947,2016-09-23,link,mostly true,,122.0,1641.0,269.0,A reporter decided to ask Hillary to undergo ‘neurocognitive tests’ – but she just laughed at her.
281,146422995398181,1451262898247511,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451262898247511,2016-09-23,link,mostly true,,189.0,1111.0,619.0,"Because what would Jesus do? Well, duh! He’d make America great again."
282,146422995398181,1451262981580836,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451262981580836,2016-09-23,link,mixture of true and false,yes,2426.0,5873.0,1021.0,"If I was the moderator of these debates, this would make me just want to go so much harder at Trump's lies."
283,146422995398181,1451263971580737,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451263971580737,2016-09-23,link,mostly true,,115.0,721.0,195.0,Even Fox News is embarrassed by Sean Hannity's bromance with Trump.
284,146422995398181,1451304671576667,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451304671576667,2016-09-23,link,mostly true,,258.0,1900.0,425.0,I bet she's hating life right  about now. Good.
285,146422995398181,1451600428213758,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451600428213758,2016-09-23,link,no factual content,,234.0,645.0,50.0,Incredibly ignorant doesn't even begin to describe it.
286,146422995398181,1451738378199963,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451738378199963,2016-09-23,link,mostly true,,513.0,1685.0,983.0,A Trump campaign official has a creepy vision of the future where people “bow down” to the candidate.
287,146422995398181,1451779101529224,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451779101529224,2016-09-23,link,mostly true,,98.0,518.0,135.0,"But he’s not racist, he swears!"
288,146422995398181,1451804061526728,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451804061526728,2016-09-23,link,mostly true,,266.0,766.0,158.0,"You know all those threads that just show strings of anti-Hillary memes? Well, they came from one place."
289,146422995398181,1451890218184779,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451890218184779,2016-09-23,link,mostly true,,104.0,1226.0,119.0,This ad is so powerful.
290,146422995398181,1451956254844842,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451956254844842,2016-09-23,link,mostly true,,123.0,1180.0,88.0,"Donald Trump thinks African-Americans are worse off now than they have ever been, and President Obama just took him to the woodshed for it."
291,146422995398181,1451961101511024,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451961101511024,2016-09-23,link,mostly true,,465.0,2116.0,186.0,If you want to watch a conservative throw a temper tantrum just mention slavery and grab your popcorn.
292,146422995398181,1451988724841595,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451988724841595,2016-09-23,link,mostly true,,5028.0,4650.0,660.0,"If Republicans and Donald Trump really care about our military veterans, they will tell this douchebag to shut the hell up."
293,146422995398181,1452012371505897,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452012371505897,2016-09-23,link,mostly true,,420.0,1373.0,181.0,And they wonder why we do not trust the police.
294,146422995398181,1452117881495346,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452117881495346,2016-09-23,link,mostly false,,4708.0,13821.0,486.0,"Fox News, the Pope is talking to you."
295,146422995398181,1452127004827767,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452127004827767,2016-09-23,link,mostly true,,3658.0,9777.0,3388.0,"Eric Trump tried to spin a tale on Fox News about how his father started with nothing to build a business empire, only to be smacked down with a reminder that Donald Trump started out as a millionaire."
296,146422995398181,1452159774824490,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452159774824490,2016-09-23,link,mostly true,,321.0,3326.0,168.0,No wonder the Republicans tried to stop it!
297,146422995398181,1452308554809612,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452308554809612,2016-09-23,link,mostly true,,1107.0,2870.0,221.0,"Now the Trump campaign is denying he’s an adviser, after months of confirming that he was indeed an adviser."
298,146422995398181,1452319888141812,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452319888141812,2016-09-23,link,mostly true,,7855.0,7048.0,392.0,The epidemic of black men being killed at the hands of police officers in America has not gone unnoticed on the international stage.
299,146422995398181,1452406928133108,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452406928133108,2016-09-23,link,mostly true,,687.0,1673.0,154.0,How this officer can even stand to look at himself in the mirror now is beyond us.
300,146422995398181,1454798624560605,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1454798624560605,2016-09-26,link,mostly true,,930.0,4095.0,428.0,Anderson Cooper wouldn't even let her finish her sentence!
301,146422995398181,1454806031226531,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1454806031226531,2016-09-26,link,mostly true,,1354.0,4298.0,209.0,President Obama just made history. No president before him has ever accomplished this.
302,146422995398181,1454868161220318,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1454868161220318,2016-09-26,link,mostly false,,273.0,2423.0,301.0,Trump is completely unfit for pretty much everything.
303,146422995398181,1454906627883138,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1454906627883138,2016-09-26,link,mostly true,,533.0,1635.0,552.0,Are they serious?
304,146422995398181,1454907001216434,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1454907001216434,2016-09-26,link,mixture of true and false,,298.0,1475.0,279.0,The only thing this accomplished was proving how sexist Trump is.
305,146422995398181,1455250911182043,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455250911182043,2016-09-26,link,mostly true,,273.0,1014.0,168.0,Fox News ACTUALLY reported on a touching letter from a New York boy to the President asking if a Syrian refugee can live with him. You can pretty well guess what happened in the comments.
306,146422995398181,1455551614485306,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455551614485306,2016-09-26,link,mostly true,,555.0,2176.0,399.0,Get ready to see a super awkward interview!
307,146422995398181,1455558234484644,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455558234484644,2016-09-26,link,mostly false,,4587.0,7960.0,2770.0,Journalism is dead.
308,146422995398181,1455568094483658,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455568094483658,2016-09-26,link,mostly true,,605.0,1767.0,1001.0,Conservatives are preparing for civil war if they don't get their way on Election Day.
309,146422995398181,1455575034482964,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455575034482964,2016-09-26,link,no factual content,,7326.0,12324.0,317.0,A powerful ad that should be watched over and over again.
310,146422995398181,1455674111139723,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455674111139723,2016-09-26,link,mostly true,,1378.0,2292.0,177.0,"Kansas is in shambles, and it's all his fault"
311,146422995398181,1455844117789389,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455844117789389,2016-09-26,link,mostly true,,769.0,2745.0,343.0,One of Trump's biggest lies has just been exposed.
312,146422995398181,1455922947781506,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455922947781506,2016-09-26,link,mostly true,,1156.0,6117.0,229.0,This is absolute proof that Democrats are better than Republicans.
313,146422995398181,1456040647769736,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456040647769736,2016-09-26,video,no factual content,,,1152.0,124.0,LOL! Are you ready for tonight's debate?
314,146422995398181,1456117054428762,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456117054428762,2016-09-26,link,mostly true,,6180.0,11698.0,442.0,"If Trump wants to bring jobs home, he can start with his own business practices. #Debate"
315,146422995398181,1456154411091693,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456154411091693,2016-09-26,link,mostly true,yes,1444.0,9170.0,1672.0,Trump must be humiliated after all this. How badly would you say he lost? #Debate
316,146422995398181,1456214201085714,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456214201085714,2016-09-26,link,no factual content,yes,131.0,1418.0,83.0,This is absolutely perfect.
317,146422995398181,1456140261093108,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456140261093108,2016-09-27,link,mixture of true and false,yes,2283.0,3391.0,373.0,WOW.
318,146422995398181,1456154251091709,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456154251091709,2016-09-27,link,mixture of true and false,yes,864.0,2948.0,233.0,Trump messed up big with this one.
319,146422995398181,1456173967756404,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456173967756404,2016-09-27,link,mostly true,,2478.0,5419.0,832.0,LOL!
320,146422995398181,1456211731085961,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456211731085961,2016-09-27,video,mostly true,yes,275.0,1452.0,110.0,The audience wasn't supposed to make any outbursts...but they couldn't help themselves on this one....
321,146422995398181,1456218721085262,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456218721085262,2016-09-27,link,mixture of true and false,yes,818.0,3528.0,402.0,Such a child.
322,146422995398181,1456237357750065,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456237357750065,2016-09-27,link,no factual content,yes,901.0,4563.0,118.0,Most hilarious Twitter feed of #DebateNight by far.
323,146422995398181,1456244677749333,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456244677749333,2016-09-27,link,mostly true,yes,1275.0,3156.0,342.0,Let's just say that Donald Trump had a very bad night.
324,146422995398181,1456259001081234,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456259001081234,2016-09-27,link,mostly true,yes,218.0,1808.0,113.0,That's going to leave a mark.
325,146422995398181,1456274954412972,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456274954412972,2016-09-27,link,mostly true,yes,247.0,2467.0,126.0,She knew it would come up. And she was ready.
326,146422995398181,1456275241079610,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456275241079610,2016-09-27,link,mostly true,yes,362.0,3086.0,224.0,YUP!
327,146422995398181,1456673304373137,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456673304373137,2016-09-27,link,mostly true,yes,586.0,2327.0,151.0,"As Hillary said Monday night, Donald 'lives in his own reality,' presumably a reality where he thinks he actually makes sense."
328,146422995398181,1456727697701031,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456727697701031,2016-09-27,link,mostly true,yes,276.0,1549.0,417.0,"This is so dumb, it's kinda funny."
329,146422995398181,1456768787696922,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456768787696922,2016-09-27,link,mostly true,,273.0,1316.0,497.0,Is this coward really the one half the country wants to be president?
330,146422995398181,1456866627687138,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456866627687138,2016-09-27,link,mostly true,yes,220.0,2193.0,236.0,Here come the 'offended' Trump supporters.
331,146422995398181,1456879957685805,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456879957685805,2016-09-27,link,mostly true,,2188.0,4154.0,321.0,This is big!
332,146422995398181,1456923867681414,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456923867681414,2016-09-27,link,no factual content,yes,305.0,2351.0,153.0,"She tore Trump to pieces in front of millions of people, and the Trump camp's lies and excuses aren't going to hide that fact."
333,146422995398181,1456984601008674,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456984601008674,2016-09-27,link,mostly true,yes,291.0,1909.0,509.0,Katrina Pierson opened her mouth and stupidity just flowed out of it.
334,146422995398181,1457086207665180,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1457086207665180,2016-09-27,link,mostly true,,2119.0,4853.0,1404.0,What can we really expect from a guy who paraded his mistress around in public and told the media he was getting divorced before he told his wife and kids?
335,146422995398181,1457100920997042,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1457100920997042,2016-09-27,link,mostly true,yes,913.0,5265.0,182.0,Trump never should have p*ssed this guy off.
336,146422995398181,1457164467657354,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1457164467657354,2016-09-27,link,mostly true,yes,2292.0,7051.0,932.0,"Dean, a physician, lays down a pretty good case for why we should be asking this question."
337,146422995398181,1457178897655911,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1457178897655911,2016-09-27,link,mostly true,yes,153.0,1054.0,234.0,"Online polls are completely meaningless, and this is why."
338,146422995398181,1457297090977425,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1457297090977425,2016-09-27,link,mostly true,yes,1040.0,4425.0,135.0,Leave it to Biden to say what needs to be said.
339,146422995398181,1457326974307770,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1457326974307770,2016-09-27,link,mostly true,yes,4000.0,6878.0,255.0,"Not only did Trump stiff this architect over, he also tried to smear and discredit him with this huge lie after his scam was exposed."
340,219367258105115,1281392611902569,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281392611902569,2016-09-19,link,mostly true,,8.0,61.0,62.0,"Donald J. Trump's debate study habits, Hillary Clinton's strategy on millennials and the latest electoral trends in swing state Ohio — they're just some of the future headlines in our ""Inside Politics"" forecast this week."
341,219367258105115,1281494028559094,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281494028559094,2016-09-19,link,mostly true,,6.0,38.0,39.0,"Since 1956, no presidential candidate has won the national popular vote without winning this county."
342,219367258105115,1281555051886325,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281555051886325,2016-09-19,link,mostly true,,122.0,521.0,214.0,"""Only when his handlers tied him down and forced him did he grudgingly admit that the man was born in the United States,"" Elizabeth Warren says. ""What kind of a man does that? A man with a dark and ugly soul."" http://cnn.it/2cID4mP"
343,219367258105115,1281614831880347,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281614831880347,2016-09-19,link,mostly true,,19.0,90.0,88.0,"A manufactured storyline. A promise of a ""major statement."" And an ulterior motive."
344,219367258105115,1281662605208903,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281662605208903,2016-09-19,link,mostly true,,119.0,541.0,206.0,"""There's a reason why we haven't had a woman president; that we as a society still grapple with what it means to see powerful women,"" President Obama says."
345,219367258105115,1281683768540120,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281683768540120,2016-09-19,link,mostly true,,21.0,135.0,57.0,The former Florida governor and GOP presidential candidate plays an Uber driver alongside Jimmy Kimmel in an Emmys video.
346,219367258105115,1281703098538187,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281703098538187,2016-09-19,link,mostly true,,58.0,492.0,414.0,Gov. Chris Christie falsely claims that Donald J. Trump hadn't talked 'birther' for years
347,219367258105115,1281708098537687,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281708098537687,2016-09-19,link,mostly true,,29.0,219.0,136.0,"""I do not believe that Russia will have an ability to affect this election,"" US Secretary of State John Kerry tells CNN's Elise Labott. cnn.it/2darnnh"
348,219367258105115,1281724775202686,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281724775202686,2016-09-19,link,mostly true,,46.0,634.0,229.0,Hillary Clinton's moment of truth with the Obama coalition is fast approaching — and she has work to do.
349,219367258105115,1281744528534044,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281744528534044,2016-09-19,link,mostly true,,33.0,548.0,305.0,Hillary Clinton — facing a dramatically tightening race and a troubling lack of enthusiasm — is looking to this steadily changing state as an opportunity to stabilize her path to the White House and force Republicans to play offense.
350,219367258105115,1281765311865299,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281765311865299,2016-09-19,link,mostly true,,17.0,92.0,66.0,"It's the world's toughest ""to do"" list: stop violent extremism, solve the worst global refugee crisis in a quarter century, foster peace in the ravaged Middle East and — in the meantime — work to end poverty, disease, hunger and the threat of nuclear weapons."
351,219367258105115,1281774175197746,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281774175197746,2016-09-19,link,mostly true,,75.0,404.0,310.0,"Libertarian presidential candidate Gary Johnson responds to reports that his running mate is considering dropping out of the race in fear of hurting Hillary Clinton's chances of winning. ""Bill Weld is in this for the long-haul,"" Johnson says. http://cnn.it/2cCsIr9"
352,219367258105115,1281789468529550,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281789468529550,2016-09-19,link,mostly true,,21.0,125.0,94.0,"""I do not believe Russia will have the ability to effect this election and we are going to be absolutely vigilant about it,"" US Secretary of State John Kerry says. ""The President has made that clear and Russia is warned."""
353,219367258105115,1281811718527325,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281811718527325,2016-09-19,link,mostly true,,101.0,621.0,564.0,"Donald J. Trump reacts to a series of bombing threats and attacks over the weekend with a warning on that ""this is only going to get worse."""
354,219367258105115,1281841091857721,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281841091857721,2016-09-19,video,mostly true,,465.0,4084.0,3299.0,"We're in White Plains, New York, where Democratic presidential nominee Hillary Clinton is holding a press conference."
355,219367258105115,1281841601857670,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281841601857670,2016-09-19,link,mostly true,,19.0,132.0,86.0,Hillary Clinton and Donald J. Trump are set to meet with Egyptian President Abdel Fattah el-Sisi at the United National General Assembly.
356,219367258105115,1281863361855494,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281863361855494,2016-09-19,video,mostly true,,787.0,3147.0,1511.0,"“We know that a lot of the rhetoric we've heard from Donald Trump has been seized on by terrorists,” Hillary Clinton says, adding, ""We know that Donald Trump's comments have been used online for recruitment of terrorists."" http://cnn.it/2cyfkPy"
357,219367258105115,1281903745184789,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281903745184789,2016-09-19,link,mostly true,,78.0,513.0,424.0,"President Bill Clinton says it's ""natural"" for foundation donors to seek favors, but none were given."
358,219367258105115,1281935428514954,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281935428514954,2016-09-19,link,mostly true,,85.0,793.0,403.0,RNC Chair Reince Priebus has warned of consequences for not backing the Republican nominee.
359,219367258105115,1281960621845768,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281960621845768,2016-09-19,link,mostly true,,170.0,1444.0,486.0,"Jill Soloway, the creator of Amazon's Transparent, joined a chorus of criticism of the Republican presidential nominee during the awards show."
360,219367258105115,1281987158509781,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1281987158509781,2016-09-19,link,mostly true,,28.0,284.0,150.0,"""Democrats have an easier path to 270 Electoral College votes than Republicans,"" Karl Rove tells David Axelrod on #AxeFiles."
361,219367258105115,1282001178508379,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282001178508379,2016-09-19,video,mostly true,,279.0,1738.0,738.0,"Speaking in Philadelphia, Hillary Clinton says terror attacks are ""a sobering reminder that we need steady leadership in a dangerous world."""
362,219367258105115,1282015625173601,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282015625173601,2016-09-19,link,mostly true,,3.0,37.0,51.0,"CNN Political Director David Chalian breaks down what you need to know about the 2016 election in his new podcast, The Daily DC."
363,219367258105115,1282017338506763,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282017338506763,2016-09-19,link,mostly true,,187.0,1681.0,548.0,"""It is like so much else he says: It is not grounded in fact, it is meant to make some kind of demagogic point,"" Hillary Clinton says of her opponent Donald J. Trump's rhetoric on terror."
364,219367258105115,1282043955170768,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282043955170768,2016-09-19,link,mostly true,,142.0,1063.0,443.0,"""They are trying to hurt innocent people, but they also want to inspire fear in all of us, and disrupt the way we live to undermine our values,"" President Obama says of terrorists after the recent attacks."
365,219367258105115,1282069881834842,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282069881834842,2016-09-19,link,mostly true,,87.0,761.0,404.0,Donald J. Trump  is underperforming previous GOP candidates in Georgia. Mitt Romney won the state by 8 points in 2012 over President Obama.
366,219367258105115,1282097745165389,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282097745165389,2016-09-19,link,mostly true,,17.0,124.0,40.0,Hanging out with Willie Nelson has left a cloud around Virginia Gov. Terry McAuliffe.
367,219367258105115,1282129008495596,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282129008495596,2016-09-19,link,mostly true,,55.0,299.0,131.0,The traffic headache was allegedly intentionally called for because Sokolich did not endorse Chris Christie's re-election.
368,219367258105115,1282165758491921,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282165758491921,2016-09-19,link,mostly true,,46.0,674.0,339.0,One obstacle getting in Hillary Clinton's way: third party candidates.
369,219367258105115,1282194065155757,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282194065155757,2016-09-19,link,mostly true,,130.0,633.0,426.0,"On the campaign battlefield, Donald J. Trump follows a doctrine of disproportionate force."
370,219367258105115,1282217985153365,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282217985153365,2016-09-19,link,mostly true,,6.0,56.0,30.0,"Officials now think the personnel bombed may have been Syrian military prisoners, several US defense sources say."
371,219367258105115,1282229875152176,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282229875152176,2016-09-19,link,mostly true,,72.0,584.0,215.0,"Jake Tapper will sit down with President Obama to discuss veterans, national security and foreign policy issues impacting the US military."
372,219367258105115,1282241045151059,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282241045151059,2016-09-19,video,mostly true,,51.0,330.0,584.0,We're with CNN's Stephen Collinson to discuss the different ways Donald Trump and Hillary Clinton have responded to Saturday's bombings in New York and New Jersey. Leave your questions in the comments.
373,219367258105115,1282252058483291,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282252058483291,2016-09-19,link,mostly true,,156.0,377.0,284.0,"""We have people going over, fighting for ISIS and coming back, and we know they are fighting for ISIS, and we take them,"" Donald J. Trump says. 
Is that really true that they come back and let loose? In a word — no."
